run_id,dataset,seed,epsilon,model,defence,protocol,constraint_name,clean_pass_rate,adversarial_pass_rate,is_binding
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C1_projection,IEEE-CIS,123,0.05,MLP,none,C1_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C1_projection,IEEE-CIS,123,0.05,MLP,none,C1_projection,i_card6_ohe,0.9999153331639996,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C1_projection,IEEE-CIS,123,0.05,MLP,none,C1_projection,i_d_nonneg,0.9999153331639996,0.8516637033274067,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C1_projection,IEEE-CIS,123,0.05,MLP,none,C1_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C1_projection,IEEE-CIS,123,0.05,MLP,none,C1_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C2_mask_projection,IEEE-CIS,123,0.05,MLP,none,C2_mask_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C2_mask_projection,IEEE-CIS,123,0.05,MLP,none,C2_mask_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C2_mask_projection,IEEE-CIS,123,0.05,MLP,none,C2_mask_projection,i_card6_ohe,0.9999153331639996,0.9999153331639996,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C2_mask_projection,IEEE-CIS,123,0.05,MLP,none,C2_mask_projection,i_d_nonneg,0.9999153331639996,0.9999153331639996,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C2_mask_projection,IEEE-CIS,123,0.05,MLP,none,C2_mask_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__C2_mask_projection,IEEE-CIS,123,0.05,MLP,none,C2_mask_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__B_posthoc_filter,IEEE-CIS,123,0.05,MLP,none,B_posthoc_filter,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__B_posthoc_filter,IEEE-CIS,123,0.05,MLP,none,B_posthoc_filter,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__B_posthoc_filter,IEEE-CIS,123,0.05,MLP,none,B_posthoc_filter,i_card6_ohe,0.9999153331639996,0.9999153331639996,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__B_posthoc_filter,IEEE-CIS,123,0.05,MLP,none,B_posthoc_filter,i_d_nonneg,0.9999153331639996,0.9999153331639996,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__B_posthoc_filter,IEEE-CIS,123,0.05,MLP,none,B_posthoc_filter,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.05__B_posthoc_filter,IEEE-CIS,123,0.05,MLP,none,B_posthoc_filter,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__A_unconstrained,IEEE-CIS,123,0.1,MLP,none,A_unconstrained,i_product_ohe,1.0,0.015409364152061638,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__A_unconstrained,IEEE-CIS,123,0.1,MLP,none,A_unconstrained,i_card4_ohe,1.0,0.020150706968080603,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__A_unconstrained,IEEE-CIS,123,0.1,MLP,none,A_unconstrained,i_card6_ohe,0.9999153331639996,0.21886377106087546,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__A_unconstrained,IEEE-CIS,123,0.1,MLP,none,A_unconstrained,i_d_nonneg,0.9999153331639996,0.8674117348234697,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__A_unconstrained,IEEE-CIS,123,0.1,MLP,none,A_unconstrained,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__A_unconstrained,IEEE-CIS,123,0.1,MLP,none,A_unconstrained,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C1_projection,IEEE-CIS,123,0.1,MLP,none,C1_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C1_projection,IEEE-CIS,123,0.1,MLP,none,C1_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C1_projection,IEEE-CIS,123,0.1,MLP,none,C1_projection,i_card6_ohe,0.9999153331639996,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C1_projection,IEEE-CIS,123,0.1,MLP,none,C1_projection,i_d_nonneg,0.9999153331639996,0.8663957327914655,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C1_projection,IEEE-CIS,123,0.1,MLP,none,C1_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C1_projection,IEEE-CIS,123,0.1,MLP,none,C1_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C2_mask_projection,IEEE-CIS,123,0.1,MLP,none,C2_mask_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C2_mask_projection,IEEE-CIS,123,0.1,MLP,none,C2_mask_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C2_mask_projection,IEEE-CIS,123,0.1,MLP,none,C2_mask_projection,i_card6_ohe,0.9999153331639996,0.9999153331639996,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C2_mask_projection,IEEE-CIS,123,0.1,MLP,none,C2_mask_projection,i_d_nonneg,0.9999153331639996,0.9999153331639996,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C2_mask_projection,IEEE-CIS,123,0.1,MLP,none,C2_mask_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__C2_mask_projection,IEEE-CIS,123,0.1,MLP,none,C2_mask_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__B_posthoc_filter,IEEE-CIS,123,0.1,MLP,none,B_posthoc_filter,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__B_posthoc_filter,IEEE-CIS,123,0.1,MLP,none,B_posthoc_filter,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__B_posthoc_filter,IEEE-CIS,123,0.1,MLP,none,B_posthoc_filter,i_card6_ohe,0.9999153331639996,0.9999153331639996,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__B_posthoc_filter,IEEE-CIS,123,0.1,MLP,none,B_posthoc_filter,i_d_nonneg,0.9999153331639996,0.9999153331639996,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__B_posthoc_filter,IEEE-CIS,123,0.1,MLP,none,B_posthoc_filter,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.1__B_posthoc_filter,IEEE-CIS,123,0.1,MLP,none,B_posthoc_filter,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__A_unconstrained,IEEE-CIS,123,0.15,MLP,none,A_unconstrained,i_product_ohe,1.0,0.009398018796037593,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__A_unconstrained,IEEE-CIS,123,0.15,MLP,none,A_unconstrained,i_card4_ohe,1.0,0.013038692744052154,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__A_unconstrained,IEEE-CIS,123,0.15,MLP,none,A_unconstrained,i_card6_ohe,0.9999153331639996,0.19507239014478028,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__A_unconstrained,IEEE-CIS,123,0.15,MLP,none,A_unconstrained,i_d_nonneg,0.9999153331639996,0.8761324189315045,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__A_unconstrained,IEEE-CIS,123,0.15,MLP,none,A_unconstrained,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__A_unconstrained,IEEE-CIS,123,0.15,MLP,none,A_unconstrained,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C1_projection,IEEE-CIS,123,0.15,MLP,none,C1_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C1_projection,IEEE-CIS,123,0.15,MLP,none,C1_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C1_projection,IEEE-CIS,123,0.15,MLP,none,C1_projection,i_card6_ohe,0.9999153331639996,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C1_projection,IEEE-CIS,123,0.15,MLP,none,C1_projection,i_d_nonneg,0.9999153331639996,0.8723224113114892,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C1_projection,IEEE-CIS,123,0.15,MLP,none,C1_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C1_projection,IEEE-CIS,123,0.15,MLP,none,C1_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C2_mask_projection,IEEE-CIS,123,0.15,MLP,none,C2_mask_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C2_mask_projection,IEEE-CIS,123,0.15,MLP,none,C2_mask_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C2_mask_projection,IEEE-CIS,123,0.15,MLP,none,C2_mask_projection,i_card6_ohe,0.9999153331639996,0.9999153331639996,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C2_mask_projection,IEEE-CIS,123,0.15,MLP,none,C2_mask_projection,i_d_nonneg,0.9999153331639996,0.9999153331639996,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C2_mask_projection,IEEE-CIS,123,0.15,MLP,none,C2_mask_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__C2_mask_projection,IEEE-CIS,123,0.15,MLP,none,C2_mask_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__B_posthoc_filter,IEEE-CIS,123,0.15,MLP,none,B_posthoc_filter,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__B_posthoc_filter,IEEE-CIS,123,0.15,MLP,none,B_posthoc_filter,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__B_posthoc_filter,IEEE-CIS,123,0.15,MLP,none,B_posthoc_filter,i_card6_ohe,0.9999153331639996,0.9999153331639996,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__B_posthoc_filter,IEEE-CIS,123,0.15,MLP,none,B_posthoc_filter,i_d_nonneg,0.9999153331639996,0.9999153331639996,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__B_posthoc_filter,IEEE-CIS,123,0.15,MLP,none,B_posthoc_filter,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.15__B_posthoc_filter,IEEE-CIS,123,0.15,MLP,none,B_posthoc_filter,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__A_unconstrained,IEEE-CIS,123,0.2,MLP,none,A_unconstrained,i_product_ohe,1.0,0.009144018288036576,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__A_unconstrained,IEEE-CIS,123,0.2,MLP,none,A_unconstrained,i_card4_ohe,1.0,0.011768690204047074,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__A_unconstrained,IEEE-CIS,123,0.2,MLP,none,A_unconstrained,i_card6_ohe,0.9999153331639996,0.18118702904072476,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__A_unconstrained,IEEE-CIS,123,0.2,MLP,none,A_unconstrained,i_d_nonneg,0.9999153331639996,0.8305816611633223,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__A_unconstrained,IEEE-CIS,123,0.2,MLP,none,A_unconstrained,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__A_unconstrained,IEEE-CIS,123,0.2,MLP,none,A_unconstrained,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C1_projection,IEEE-CIS,123,0.2,MLP,none,C1_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C1_projection,IEEE-CIS,123,0.2,MLP,none,C1_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C1_projection,IEEE-CIS,123,0.2,MLP,none,C1_projection,i_card6_ohe,0.9999153331639996,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C1_projection,IEEE-CIS,123,0.2,MLP,none,C1_projection,i_d_nonneg,0.9999153331639996,0.826009652019304,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C1_projection,IEEE-CIS,123,0.2,MLP,none,C1_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C1_projection,IEEE-CIS,123,0.2,MLP,none,C1_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C2_mask_projection,IEEE-CIS,123,0.2,MLP,none,C2_mask_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C2_mask_projection,IEEE-CIS,123,0.2,MLP,none,C2_mask_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C2_mask_projection,IEEE-CIS,123,0.2,MLP,none,C2_mask_projection,i_card6_ohe,0.9999153331639996,0.9999153331639996,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C2_mask_projection,IEEE-CIS,123,0.2,MLP,none,C2_mask_projection,i_d_nonneg,0.9999153331639996,0.9999153331639996,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C2_mask_projection,IEEE-CIS,123,0.2,MLP,none,C2_mask_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__C2_mask_projection,IEEE-CIS,123,0.2,MLP,none,C2_mask_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__B_posthoc_filter,IEEE-CIS,123,0.2,MLP,none,B_posthoc_filter,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__B_posthoc_filter,IEEE-CIS,123,0.2,MLP,none,B_posthoc_filter,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__B_posthoc_filter,IEEE-CIS,123,0.2,MLP,none,B_posthoc_filter,i_card6_ohe,0.9999153331639996,0.9999153331639996,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__B_posthoc_filter,IEEE-CIS,123,0.2,MLP,none,B_posthoc_filter,i_d_nonneg,0.9999153331639996,0.9999153331639996,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__B_posthoc_filter,IEEE-CIS,123,0.2,MLP,none,B_posthoc_filter,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s123__e0.2__B_posthoc_filter,IEEE-CIS,123,0.2,MLP,none,B_posthoc_filter,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__A_unconstrained,IEEE-CIS,456,0.01,MLP,none,A_unconstrained,i_product_ohe,1.0,0.9473372280077893,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__A_unconstrained,IEEE-CIS,456,0.01,MLP,none,A_unconstrained,i_card4_ohe,1.0,0.9663872661078655,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__A_unconstrained,IEEE-CIS,456,0.01,MLP,none,A_unconstrained,i_card6_ohe,1.0,0.9671492676318686,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__A_unconstrained,IEEE-CIS,456,0.01,MLP,none,A_unconstrained,i_d_nonneg,1.0,0.41757683515367033,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__A_unconstrained,IEEE-CIS,456,0.01,MLP,none,A_unconstrained,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__A_unconstrained,IEEE-CIS,456,0.01,MLP,none,A_unconstrained,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C1_projection,IEEE-CIS,456,0.01,MLP,none,C1_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C1_projection,IEEE-CIS,456,0.01,MLP,none,C1_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C1_projection,IEEE-CIS,456,0.01,MLP,none,C1_projection,i_card6_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C1_projection,IEEE-CIS,456,0.01,MLP,none,C1_projection,i_d_nonneg,1.0,0.4156294979256625,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C1_projection,IEEE-CIS,456,0.01,MLP,none,C1_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C1_projection,IEEE-CIS,456,0.01,MLP,none,C1_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C2_mask_projection,IEEE-CIS,456,0.01,MLP,none,C2_mask_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C2_mask_projection,IEEE-CIS,456,0.01,MLP,none,C2_mask_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C2_mask_projection,IEEE-CIS,456,0.01,MLP,none,C2_mask_projection,i_card6_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C2_mask_projection,IEEE-CIS,456,0.01,MLP,none,C2_mask_projection,i_d_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C2_mask_projection,IEEE-CIS,456,0.01,MLP,none,C2_mask_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__C2_mask_projection,IEEE-CIS,456,0.01,MLP,none,C2_mask_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__B_posthoc_filter,IEEE-CIS,456,0.01,MLP,none,B_posthoc_filter,i_product_ohe,1.0,0.8628397256794513,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__B_posthoc_filter,IEEE-CIS,456,0.01,MLP,none,B_posthoc_filter,i_card4_ohe,1.0,0.9898399796799594,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__B_posthoc_filter,IEEE-CIS,456,0.01,MLP,none,B_posthoc_filter,i_card6_ohe,1.0,0.9996613326559987,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__B_posthoc_filter,IEEE-CIS,456,0.01,MLP,none,B_posthoc_filter,i_d_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__B_posthoc_filter,IEEE-CIS,456,0.01,MLP,none,B_posthoc_filter,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.01__B_posthoc_filter,IEEE-CIS,456,0.01,MLP,none,B_posthoc_filter,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__A_unconstrained,IEEE-CIS,456,0.05,MLP,none,A_unconstrained,i_product_ohe,1.0,0.03649140631614597,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__A_unconstrained,IEEE-CIS,456,0.05,MLP,none,A_unconstrained,i_card4_ohe,1.0,0.10151553636440606,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__A_unconstrained,IEEE-CIS,456,0.05,MLP,none,A_unconstrained,i_card6_ohe,1.0,0.21361442722885446,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__A_unconstrained,IEEE-CIS,456,0.05,MLP,none,A_unconstrained,i_d_nonneg,1.0,0.1703496740326814,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__A_unconstrained,IEEE-CIS,456,0.05,MLP,none,A_unconstrained,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__A_unconstrained,IEEE-CIS,456,0.05,MLP,none,A_unconstrained,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C1_projection,IEEE-CIS,456,0.05,MLP,none,C1_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C1_projection,IEEE-CIS,456,0.05,MLP,none,C1_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C1_projection,IEEE-CIS,456,0.05,MLP,none,C1_projection,i_card6_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C1_projection,IEEE-CIS,456,0.05,MLP,none,C1_projection,i_d_nonneg,1.0,0.16907967149267633,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C1_projection,IEEE-CIS,456,0.05,MLP,none,C1_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C1_projection,IEEE-CIS,456,0.05,MLP,none,C1_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C2_mask_projection,IEEE-CIS,456,0.05,MLP,none,C2_mask_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C2_mask_projection,IEEE-CIS,456,0.05,MLP,none,C2_mask_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C2_mask_projection,IEEE-CIS,456,0.05,MLP,none,C2_mask_projection,i_card6_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C2_mask_projection,IEEE-CIS,456,0.05,MLP,none,C2_mask_projection,i_d_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C2_mask_projection,IEEE-CIS,456,0.05,MLP,none,C2_mask_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__C2_mask_projection,IEEE-CIS,456,0.05,MLP,none,C2_mask_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__B_posthoc_filter,IEEE-CIS,456,0.05,MLP,none,B_posthoc_filter,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__B_posthoc_filter,IEEE-CIS,456,0.05,MLP,none,B_posthoc_filter,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__B_posthoc_filter,IEEE-CIS,456,0.05,MLP,none,B_posthoc_filter,i_card6_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__B_posthoc_filter,IEEE-CIS,456,0.05,MLP,none,B_posthoc_filter,i_d_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__B_posthoc_filter,IEEE-CIS,456,0.05,MLP,none,B_posthoc_filter,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.05__B_posthoc_filter,IEEE-CIS,456,0.05,MLP,none,B_posthoc_filter,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__A_unconstrained,IEEE-CIS,456,0.1,MLP,none,A_unconstrained,i_product_ohe,1.0,0.026585386504106343,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__A_unconstrained,IEEE-CIS,456,0.1,MLP,none,A_unconstrained,i_card4_ohe,1.0,0.07476081618829904,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__A_unconstrained,IEEE-CIS,456,0.1,MLP,none,A_unconstrained,i_card6_ohe,1.0,0.2141224282448565,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__A_unconstrained,IEEE-CIS,456,0.1,MLP,none,A_unconstrained,i_d_nonneg,1.0,0.12420624841249682,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__A_unconstrained,IEEE-CIS,456,0.1,MLP,none,A_unconstrained,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__A_unconstrained,IEEE-CIS,456,0.1,MLP,none,A_unconstrained,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C1_projection,IEEE-CIS,456,0.1,MLP,none,C1_projection,i_product_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C1_projection,IEEE-CIS,456,0.1,MLP,none,C1_projection,i_card4_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C1_projection,IEEE-CIS,456,0.1,MLP,none,C1_projection,i_card6_ohe,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C1_projection,IEEE-CIS,456,0.1,MLP,none,C1_projection,i_d_nonneg,1.0,0.12573025146050293,True
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C1_projection,IEEE-CIS,456,0.1,MLP,none,C1_projection,i_c_nonneg,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C1_projection,IEEE-CIS,456,0.1,MLP,none,C1_projection,i_amt_positive,1.0,1.0,False
nb1_capgd_grid__IEEE-CIS__MLP__none__s456__e0.1__C2_mask_projection,IEEE-CIS,456,0.1,MLP,none,C2_mask_projection,i_product_ohe,1.0,1.0,False
